,tweet_id,date,time,source,tweet_text,tweet_url,rating_numerator,dog_name,dog_stage,retweet_count,favorite_count,text_language,jpg_url,img_num,first_prediction,first_confidence,is_dog,second_prediction,second_confidence,is_dog,third_prediction,third_confidence,is_dog
247,832273440279240704,2017-16-02,17:00:25,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Say hello to Smiley. He's a blind therapy doggo having a h*ckin blast high steppin around in the snow. 14/10 would follow anywhere ,https://t.co/SHAb1wHjMz,14.0,Smiley,doggo,2265,11107,en,https://pbs.twimg.com/ext_tw_video_thumb/832273373149413377/pu/img/qOqxM0b48fEarmq6.jpg,1,Pembroke,0.134081,True,Ice bear,0.0519278,False,Pug,0.0443109,True
248,832032802820481025,2017-16-02,01:04:13,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","This is Miguel. He was the only remaining doggo at the adoption center after the weekend. Let's change that. 12/10

 ",https://t.co/P0bO8mCQwN,12.0,Miguel,doggo,4534,17498,en,https://pbs.twimg.com/media/C4v5a4UWcAIRygc.jpg,1,Whippet,0.601712,True,Ibizan hound,0.152662,True,Italian greyhound,0.135055,True
249,831939777352105988,2017-15-02,18:54:34,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Emanuel. He's a h*ckin rare doggo. Dwells in a semi-urban environment. Round features make him extra collectible. 12/10 would so pet ,https://t.co/k9bzgyVdUT,12.0,Emanuel,doggo,5960,23474,en,https://pbs.twimg.com/media/C4uk0EWWQAAaZm1.jpg,1,Pomeranian,0.153862,True,Marmot,0.0912339,False,Grey fox,0.0906441,False
250,831911600680497154,2017-15-02,17:02:36,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Meet Kuyu. He was trapped in a well for 10 days. Rescued yesterday using a device designed by a local robotics team. 14/10 for all involved ,https://t.co/l38R6IZNNg,14.0,Kuyu,,6310,26989,en,https://pbs.twimg.com/media/C4uLLGuUoAAkIHm.jpg,4,Bloodhound,0.777562,True,Great dane,0.0474176,True,Leonberg,0.0179431,True
251,831670449226514432,2017-15-02,01:04:21,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Daisy. She has a heart on her butt. 13/10 topical af ,https://t.co/u6p4LxzHKg,13.0,Daisy,,1765,10221,en,https://pbs.twimg.com/media/C4qv3JUW8AADirb.jpg,1,Pembroke,0.6248020000000001,True,Cardigan,0.362861,True,Appenzeller,0.00392621,True
252,831650051525054464,2017-14-02,23:43:18,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","I usually only share these on Friday's, but this is Blue. He's a very smoochable pooch who needs your help. 13/10

 ",https://t.co/piiX0ke8Z6,13.0,,,1864,6976,en,https://pbs.twimg.com/media/C4qdThOWAAI3WX3.jpg,1,Eskimo dog,0.530416,True,Siberian husky,0.180335,True,Norwegian elkhound,0.104314,True
253,831552930092285952,2017-14-02,17:17:22,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Dutch. He dressed up as his favorite emoji for Valentine's Day. I've got heart eyes for his heart eyes. 13/10 ,https://t.co/BCbmFYLrse,13.0,Dutch,,2261,8785,en,https://pbs.twimg.com/media/C4pE-I0WQAABveu.jpg,1,Chihuahua,0.257415,True,Pembroke,0.161442,True,French bulldog,0.0921429,True
254,831322785565769729,2017-14-02,02:02:51,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Pete. He has no eyes. Needs a guide doggo. Also appears to be considerably fluffy af. 12/10 would hug softly ,https://t.co/Xc0gyovCtK,12.0,Pete,doggo,1507,9097,en,https://pbs.twimg.com/media/C4lzqQ4UEAApzU0.jpg,1,Old english sheepdog,0.999715,True,Tibetan terrier,4.62967e-05,True,Guinea pig,4.118430000000001e-05,False
255,831315979191906304,2017-14-02,01:35:49,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",I couldn't make it to the #WKCDogShow BUT I have people there on the ground relaying me the finest pupper pics possible. 13/10 for all ,https://t.co/jd6lYhfdH4,13.0,,pupper,1087,6402,en,https://pbs.twimg.com/media/C4lst0bXAAE6MP8.jpg,4,Briard,0.982755,True,Soft-coated wheaten terrier,0.00908435,True,Bouvier des flandres,0.0046928,True
256,831309418084069378,2017-14-02,01:09:44,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Scooter and his son Montoya.  Scooter is a wonderful father. He takes very good care of Montoya. Both 12/10 would pet at same time ,https://t.co/ghqMfxxa4V,12.0,Scooter,,2394,11545,en,https://pbs.twimg.com/media/C4lngK5VUAEVrNO.jpg,1,Doberman,0.369389,True,Kelpie,0.132449,True,Labrador retriever,0.0747273,True
257,831262627380748289,2017-13-02,22:03:49,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Tucker. He's feeling h*ckin festive and his owners don't have the heart to tell him Christmas is over. 12/10 ,https://t.co/zqR5XKMpuY,12.0,Tucker,,1983,11659,en,https://pbs.twimg.com/media/C4k88lGVMAEKNzb.jpg,1,Cocker spaniel,0.26332300000000003,True,Brittany spaniel,0.20055,True,Doormat,0.193414,False
258,830956169170665475,2017-13-02,01:46:03,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Say hello to Reggie. He hates puns. 12/10 lighten pup Reggie ,https://t.co/X4vNEzAod5,12.0,Reggie,,1452,7831,en,https://pbs.twimg.com/ext_tw_video_thumb/830956118893543424/pu/img/t2G0raF7pDPRMAH5.jpg,1,Kuvasz,0.451516,True,Golden retriever,0.317196,True,English setter,0.132759,True
259,830583320585068544,2017-12-02,01:04:29,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Lilly. She just parallel barked. Kindly requests a reward now. 13/10 would pet so well ,https://t.co/SATN4If5H5,13.0,Lilly,,16281,65360,en,https://pbs.twimg.com/media/C4bTH6nWMAAX_bJ.jpg,1,Labrador retriever,0.908703,True,Seat belt,0.0570909,False,Pug,0.0119335,True
260,830097400375152640,2017-10-02,16:53:37,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Meet Samson. He's absolute fluffy perfection. Easily 13/10, but he needs your help. Click the link to find out more

 ",https://t.co/z82hCtwhpn,13.0,Samson,,2852,9577,en,https://pbs.twimg.com/media/C4UZLZLWYAA0dcs.jpg,4,Toy poodle,0.442713,True,Pomeranian,0.142073,True,Pekinese,0.125745,True
261,829861396166877184,2017-10-02,01:15:49,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Mia. She already knows she's a good dog. You don't have to tell her. 12/10 would probably tell her anyway ,https://t.co/xeudgDXmTU,12.0,Mia,,1879,12021,en,https://pbs.twimg.com/media/C4RCiIHWYAAwgJM.jpg,1,Border terrier,0.394486,True,Staffordshire bullterrier,0.376574,True,American staffordshire terrier,0.0312916,True
262,829501995190984704,2017-09-02,01:27:41,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Leo. He was a skater pup. She said see ya later pup. He wasn't good enough for her. 12/10 you're good enough for me Leo ,https://t.co/Xw9JbJHTul,12.0,Leo,,10316,31112,en,https://pbs.twimg.com/media/C4L7p19W8AA3Fs_.jpg,1,French bulldog,0.950851,True,Pekinese,0.0151996,True,Pug,0.0110936,True
263,829449946868879360,2017-08-02,22:00:52,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Here's a stressed doggo. Had a long day. Many things on her mind. The hat communicates these feelings exquisitely. 11/10 ,https://t.co/fmRS43mWQB,11.0,,doggo,1954,10269,en,https://pbs.twimg.com/media/C4LMUf8WYAkWz4I.jpg,1,Labrador retriever,0.315163,True,Golden retriever,0.15321,True,Pekinese,0.13279100000000002,True
264,829141528400556032,2017-08-02,01:35:19,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Malcolm. He goes from sneaky tongue slip to flirt wink city in a matter of seconds. 12/10 would hug softly ,https://t.co/rHwfySggqR,12.0,Malcolm,,7131,23906,en,https://pbs.twimg.com/media/C4GzztSWAAA_qi4.jpg,2,Golden retriever,0.57314,True,Cocker spaniel,0.111159,True,Gibbon,0.0941269,False
265,829011960981237760,2017-07-02,17:00:28,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Dexter. He was reunited with his mom yesterday after she was stuck in Iran during the travel Bannon. 13/10 welcome home ,https://t.co/U50RlRw4is,13.0,Dexter,,15920,52289,en,https://pbs.twimg.com/media/C4E99ygWcAAQpPs.jpg,2,Boxer,0.312221,True,Dalmatian,0.24404,True,Conch,0.130273,False
266,828770345708580865,2017-07-02,01:00:22,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Alfie. He's your Lyft for tonight. Kindly requests you buckle pup and remain reasonably calm during the ride. 13/10 he must focus ,https://t.co/AqPTHYUBFz,13.0,Alfie,,5700,25089,en,https://pbs.twimg.com/media/C4BiOXOXAAAf6IS.jpg,1,Seat belt,0.765979,False,Chesapeake bay retriever,0.0338986,True,Polecat,0.0272516,False
267,828708714936930305,2017-06-02,20:55:28,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Fiona. She's an exotic dog. Seems rather impatient. Jaw extension on another level tho. Looks slippery. 10/10 would still pet ,https://t.co/vst2SEVJO3,10.0,Fiona,,10891,35782,en,https://pbs.twimg.com/media/C4AqLSgVYAEg8nt.jpg,1,Hippopotamus,0.942911,False,Mexican hairless,0.00838837,True,Ice lolly,0.00620647,False
268,828650029636317184,2017-06-02,17:02:17,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Occasionally, we're sent fantastic stories. This is one of them. 14/10 for Grace ",https://t.co/bZ4axuH6OK,14.0,one,,1295,9329,en,https://pbs.twimg.com/media/C3_0yhCWEAETXj2.jpg,1,Golden retriever,0.649209,True,Chesapeake bay retriever,0.19856,True,Vizsla,0.0561999,True
269,828409743546925057,2017-06-02,01:07:28,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Mutt Ryan. He's quite confident at the moment. 12/10 rise pup! ,https://t.co/ZH5CvRlCxt,12.0,Mutt,,1130,6232,en,https://pbs.twimg.com/media/C38aQYgXAAMY2Wh.jpg,1,Teddy,0.908457,False,Toy poodle,0.0180398,True,Standard poodle,0.0126671,True
270,828408677031882754,2017-06-02,01:03:14,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Bear. He went outside to play in the snow. Needed a break from the game. Feeling a tad better now. 12/10  deep breaths Bear ,https://t.co/7WFLKli2T3,12.0,Bear,,1247,7539,en,https://pbs.twimg.com/media/C38ZSzlWIAEpQzs.jpg,1,Weimaraner,0.13303299999999998,True,Chesapeake bay retriever,0.092227,True,American staffordshire terrier,0.0650945,True
271,828381636999917570,2017-05-02,23:15:47,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Meet Doobert. He's a deaf doggo. Didn't stop him on the field tho. Absolute legend today. 14/10 would pat head approvingly ,https://t.co/iCk7zstRA9,14.0,Doobert,doggo,2166,12364,en,https://pbs.twimg.com/media/C38Asz1WEAAvzj3.jpg,1,Bedlington terrier,0.392535,True,Labrador retriever,0.0890217,True,Clumber,0.0817998,True
272,828376505180889089,2017-05-02,22:55:23,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","This is Beebop. Her name means ""Good Dog"" in robot. She also was a star on the field today. 13/10 would pet well ",https://t.co/HKBVZqXFNR,13.0,Beebop,,1042,7252,en,https://pbs.twimg.com/media/C378BwxWMAA6CNK.jpg,1,American staffordshire terrier,0.5230859999999999,True,Staffordshire bullterrier,0.186168,True,Chihuahua,0.0420894,True
273,828372645993398273,2017-05-02,22:40:03,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Alexander Hamilpup. He was one of the many stars in this year's Puppy Bowl. He just hopes both teams had fun. 12/10 ,https://t.co/JcTuUcyYNS,12.0,Alexander,,2853,12358,en,https://pbs.twimg.com/media/C374hb0WQAAIbQ-.jpg,1,Malamute,0.663047,True,Eskimo dog,0.207779,True,Tibetan mastiff,0.040948800000000014,True
274,828046555563323392,2017-05-02,01:04:17,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Sailer. He waits on the roof for his owners to come home. Nobody knows how he gets up there. H*ckin loyal af. 13/10 ,https://t.co/O37z4jaMG9,13.0,Sailer,,2799,11527,en,https://pbs.twimg.com/media/C33P8PrUcAMiQQs.jpg,3,Patio,0.272972,False,Window screen,0.131295,False,Boathouse,0.0463925,False
275,828011680017821696,2017-04-02,22:45:42,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Say hello to Brutus and Jersey. They think they're the same size. Best furiends furever. Both 11/10 would pet simultaneously ,https://t.co/rkhCFfDtxB,11.0,Brutus,,2099,10160,en,https://pbs.twimg.com/media/C32wOLcWYAAjNqS.jpg,1,American staffordshire terrier,0.936662,True,Staffordshire bullterrier,0.0329991,True,Bull mastiff,0.0171834,True
276,827933404142436356,2017-04-02,17:34:40,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Kona. Yesterday she stopped by the department to see what it takes to be a police pupper. 12/10 vest was only a smidge too big ,https://t.co/j8D3PQJvpJ,12.0,Kona,pupper,5108,19685,en,https://pbs.twimg.com/media/C31pCN4UcAAOLNH.jpg,2,German shepherd,0.8061149999999999,True,Tibetan mastiff,0.104831,True,Kelpie,0.0381482,True
277,827653905312006145,2017-03-02,23:04:02,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Boots. She doesn't know what to do with treats so she just holds them. Very good girl. 12/10 would give more treats ,https://t.co/eAA8lratd3,12.0,Boots,,2939,15209,en,https://pbs.twimg.com/media/C3xq1ZeWEAEuzw3.jpg,1,Collie,0.285555,True,Border collie,0.217306,True,Saint bernard,0.143245,True
278,827600520311402496,2017-03-02,19:31:54,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Meet Tucker. It's his birthday. He's pupset with you because you're too busy playing @GoodDogsGame to celebrate. 13/10 would put down phone ,https://t.co/vrppizPGdb,13.0,Tucker,,914,7332,en,https://pbs.twimg.com/media/C3w6RYbWQAAEQ25.jpg,1,Pembroke,0.32563800000000004,True,Golden retriever,0.317235,True,Labrador retriever,0.116087,True
279,827324948884643840,2017-03-02,01:16:53,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","This is Ralphie. He's being treated for an overactive funny bone, which is no joke. 12/10 would try to pet with a straight face ",https://t.co/UU3KqQF5n5,12.0,Ralphie,,2948,15535,en,https://pbs.twimg.com/media/C3s_pYrXAAA1eqZ.jpg,1,Golden retriever,0.352486,True,Toy poodle,0.178884,True,Labrador retriever,0.08416439999999999,True
280,827199976799354881,2017-02-02,17:00:17,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Charlie. He wins every game of chess he plays. Won't let opponent pet him until they forfeit. 13/10 you win again Charlie ,https://t.co/UkyQibIBzZ,13.0,Charlie,,2169,10382,en,https://pbs.twimg.com/media/C3rN-lcWEAA9CmR.jpg,4,Great dane,0.8696809999999999,True,American staffordshire terrier,0.0266582,True,Boxer,0.0198661,True
281,826958653328592898,2017-02-02,01:01:21,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Loki. He smiles like Elvis. Ain't nothin but a hound doggo. 12/10 ,https://t.co/QV5nx6otZR,12.0,Loki,doggo,4865,21168,en,https://pbs.twimg.com/media/C3nygbBWQAAjwcW.jpg,1,Golden retriever,0.6173890000000001,True,Labrador retriever,0.33705300000000005,True,Tennis ball,0.00855442,False
282,826848821049180160,2017-01-02,17:44:55,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Cupid. He was found in the trash. Now he's well on his way to prosthetic front legs and a long happy doggo life. 13/10 heroic af ,https://t.co/WS0Gha8vRh,13.0,Cupid,doggo,9884,35577,en,https://pbs.twimg.com/media/C3mOnZ_XUAAjr2V.jpg,4,Great pyrenees,0.858764,True,Golden retriever,0.0235257,True,Pekinese,0.017103900000000002,True
283,826598365270007810,2017-01-02,01:09:42,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Pawnd... James Pawnd. He's suave af. 13/10 would trust with my life ,https://t.co/YprN62Z74I,13.0,Pawnd,,2282,9839,en,https://pbs.twimg.com/media/C3iq0EEXUAAdBYC.jpg,1,French bulldog,0.628119,True,Siamese cat,0.117397,False,Cougar,0.08276489999999999,False
284,826476773533745153,2017-31-01,17:06:32,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Pilot. He has mastered the synchronized head tilt and sneaky tongue slip. Usually not unlocked until later doggo days. 12/10 ,https://t.co/YIV8sw8xkh,12.0,Pilot,doggo,4084,18080,en,https://pbs.twimg.com/media/C3g8M0lWIAEcFgn.jpg,1,German shepherd,0.7418600000000001,True,Tibetan mastiff,0.122812,True,Kelpie,0.10046,True
285,826240494070030336,2017-31-01,01:27:39,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",We only rate dogs. Please don't send in any more non-dogs like this Wild Albanian Street Moose. Thank you... 11/10 ,https://t.co/srXL2s868C,11.0,,,2544,13051,en,https://pbs.twimg.com/media/C3dlVMbXAAUd-Gh.jpg,1,French bulldog,0.903048,True,Pug,0.0962421,True,Boston bull,0.000234364,True
286,826204788643753985,2017-30-01,23:05:46,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Here's a little more info on Dew, your favorite roaming doggo that went h*ckin viral. 13/10 
 ",https://t.co/1httNYrCeW,13.0,,doggo,899,4789,en,https://pbs.twimg.com/media/C3dEza1WcAAhlNU.jpg,2,Labrador retriever,0.782058,True,Golden retriever,0.156581,True,Soft-coated wheaten terrier,0.00727512,True
287,826115272272650244,2017-30-01,17:10:04,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Ike. He's demonstrating the pupmost restraint. 13/10 super good boy ,https://t.co/6gHoGah9nm,13.0,Ike,,3029,15362,en,https://pbs.twimg.com/media/C3bzVILWcAUjS5i.jpg,1,Tennis ball,0.997071,False,Golden retriever,0.00233085,True,Kuvasz,0.000283472,True
288,825876512159186944,2017-30-01,01:21:19,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Mo. No one will push him around in the grocery cart. He's quite pupset about it. 11/10 I volunteer ,https://t.co/feNwTq12S5,11.0,Mo,,1817,10298,en,https://pbs.twimg.com/media/C3YaSnQWAAILgz0.jpg,1,Shopping cart,0.995941,False,Shopping basket,0.00405697,False,Mousetrap,8.83283e-07,False
289,825829644528148480,2017-29-01,22:15:05,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Toby. He just found out you only pretend to throw the ball sometimes. H*ckin puppalled. 12/10 would console ,https://t.co/YimNdkZrhM,12.0,Toby,,2435,12524,en,https://pbs.twimg.com/media/C3XvqILXUAU2nnT.jpg,2,Great pyrenees,0.8534069999999999,True,Golden retriever,0.0535313,True,English setter,0.045829900000000014,True
290,825535076884762624,2017-29-01,02:44:34,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Here's a very loving and accepting puppo. Appears to have read her Constitution well. 14/10 would pat head approvingly ,https://t.co/6ao80wIpV1,14.0,,puppo,17185,55987,en,https://pbs.twimg.com/media/C3TjvitXAAAI-QH.jpg,1,Rottweiler,0.681495,True,Tibetan mastiff,0.14794000000000002,True,Black-and-tan coonhound,0.0245252,True
291,825147591692263424,2017-28-01,01:04:51,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Sweet Pea. She hides in shoe boxes and waits for someone to pick her. Then she surpuprises them. 13/10 ,https://t.co/AyBEmx56MD,13.0,Sweet,,4425,17989,en,https://pbs.twimg.com/media/C3ODWpfXAAAP1fb.jpg,1,Pekinese,0.354823,True,Pomeranian,0.24539,True,Toy poodle,0.136545,True
292,825026590719483904,2017-27-01,17:04:02,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Say hello to Pablo. He's one gorgeous puppo. A true 12/10. Click the link to see why Pablo requests your assistance

 ",https://t.co/koHvVQp9bL,12.0,Pablo,puppo,1213,6178,en,https://pbs.twimg.com/media/C3MVTeHWcAAGNfx.jpg,2,Eskimo dog,0.524454,True,Siberian husky,0.467678,True,Malamute,0.00497584,True
293,824775126675836928,2017-27-01,00:24:48,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Scooter. His lack of opposable thumbs is rendering his resistance to tickling embarrassingly moot. 12/10 would keep tickling ,https://t.co/F0VWg2GztI,12.0,Scooter,,3422,14661,en,https://pbs.twimg.com/media/C3Iwlr0WYAARVh4.jpg,1,Border terrier,0.610499,True,Malinois,0.0902912,True,Airedale,0.0686247,True
294,824663926340194305,2017-26-01,17:02:56,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Wilson. Named after the volleyball. He tongue wrestled a bee and lost. 13/10 valiant effort tho ,https://t.co/A5Mx4h1FSM,13.0,Wilson,,1728,10364,en,https://pbs.twimg.com/media/C3HLd0HXUAAUI2b.jpg,1,English setter,0.526488,True,Golden retriever,0.402815,True,Irish setter,0.034417800000000005,True
295,824325613288833024,2017-25-01,18:38:36,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Retweet the h*ck out of this 13/10 pupper #BellLetsTalk ,https://t.co/wBmc7OaGvS,13.0,,pupper,10342,11632,en,https://pbs.twimg.com/media/C3CXxaoWQAAiLuC.jpg,1,Pembroke,0.990793,True,Cardigan,0.00891939,True,Basenji,0.000262264,True
296,824297048279236611,2017-25-01,16:45:05,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Nala. She got in trouble. One h*ck of a pupnishment. Still 11/10 would pet ,https://t.co/EmJbG0skLt,11.0,Nala,,3769,14805,en,https://pbs.twimg.com/media/C3B9ypNWEAM1bVs.jpg,2,Teddy,0.58823,False,Jigsaw puzzle,0.0289096,False,Doormat,0.0222507,False
297,823939628516474880,2017-24-01,17:04:50,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Cash. He's officially given pup on today. 12/10 frighteningly relatable ,https://t.co/m0hrATIEyw,12.0,Cash,,2647,10457,en,https://pbs.twimg.com/media/C284uD8WgAEmMVn.jpg,1,Schipperke,0.23407600000000006,True,Curly-coated retriever,0.193093,True,Labrador retriever,0.0951966,True
298,823699002998870016,2017-24-01,01:08:40,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Winston. The goggles make him a superhero. Protects the entire city from criminals unless they rub his belly really well. 12/10 ,https://t.co/yCydYURYEL,12.0,Winston,,2463,13757,en,https://pbs.twimg.com/media/C25d3nkXEAAFBUN.jpg,1,Cairn,0.203999,True,Snorkel,0.17189300000000002,False,Norfolk terrier,0.107543,True
299,823581115634085888,2017-23-01,17:20:14,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Crawford. He's quite h*ckin good at the selfies. Nose is incredibly boopable. 11/10 would snapchat ,https://t.co/6F5Rrp472U,11.0,Crawford,,2569,12795,en,https://pbs.twimg.com/media/C23ypm6VQAAO31l.jpg,1,Dingo,0.280949,False,German shepherd,0.194044,True,Pembroke,0.120051,True
300,823322678127919110,2017-23-01,00:13:17,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Wyatt. He's got the fastest paws in the West. H*ckin deadly. 11/10 would ride into the sunset with ,https://t.co/stkJ377KK7,11.0,Wyatt,,3924,15487,en,https://pbs.twimg.com/media/C20HmaKWgAQ6-6X.jpg,2,Cowboy boot,0.990253,False,Chihuahua,0.00183635,True,Papillon,0.0012739,True
301,822975315408461824,2017-22-01,01:12:59,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Albus. He's soaked as h*ck. Seems to have misplaced an ear as well. Still in good spirits tho. 12/10 would dry ,https://t.co/yUM8jYStuG,12.0,Albus,,3366,17051,en,https://pbs.twimg.com/media/C2vLrpvWIAA3LM3.jpg,1,Bathtub,0.331098,False,Tub,0.24886,False,Pembroke,0.233162,True
302,822872901745569793,2017-21-01,18:26:02,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Here's a super supportive puppo participating in the Toronto  #WomensMarch today. 13/10 ,https://t.co/nTz3FtorBc,13.0,,puppo,42184,129433,en,https://pbs.twimg.com/media/C2tugXLXgAArJO4.jpg,1,Lakeland terrier,0.196015,True,Labrador retriever,0.160329,True,Irish terrier,0.0691262,True
303,822859134160621569,2017-21-01,17:31:20,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Hobbes. He was told he was going to the park. Ended up at the vet. H*ckin bamboozled. Quite pupset with you. 12/10 ,https://t.co/SSQE06XClS,12.0,Hobbes,,2222,13041,en,https://pbs.twimg.com/media/C2tiAzGXgAIFdqi.jpg,1,Malinois,0.332897,True,Chihuahua,0.104116,True,Staffordshire bullterrier,0.047745,True
304,822610361945911296,2017-21-01,01:02:48,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Please stop sending in non-canines like this Very Pettable Dozing Bath Tortoise. We only rate dogs. Only send dogs... 12/10 ,https://t.co/mcagPeENIh,12.0,,,2884,14577,en,https://pbs.twimg.com/media/C2p_wQyXEAELtvS.jpg,1,Cocker spaniel,0.6644869999999999,True,Norfolk terrier,0.075089,True,Norwich terrier,0.0596439,True
305,822489057087389700,2017-20-01,17:00:46,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Paisley. She really wanted to be president this time. Dreams officially crushed. 13/10 ,https://t.co/liJGwMp17E,13.0,Paisley,,6259,17836,en,https://pbs.twimg.com/media/C2oRbOuWEAAbVSl.jpg,1,Samoyed,0.416769,True,Malamute,0.252706,True,Kuvasz,0.157028,True
306,822462944365645825,2017-20-01,15:17:01,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","This is Gabe. He was the unequivocal embodiment of a dream meme, but also one h*ck of a pupper. You will be missed by so many. 14/10 RIP ",https://t.co/M3hZGadUuO,14.0,Gabe,pupper,13936,27488,en,https://pbs.twimg.com/media/C2n5rUUXEAIXAtv.jpg,3,Pomeranian,0.960199,True,Samoyed,0.0230563,True,Maltese dog,0.00894488,True
307,822244816520155136,2017-20-01,00:50:15,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",We only rate dogs. Please don't send pics of men capturing low level clouds. Thank you... 11/10 ,https://t.co/rLi83ZyCL5,11.0,,,9661,34444,en,https://pbs.twimg.com/media/C2kzTGxWEAEOpPL.jpg,1,Samoyed,0.585441,True,Pomeranian,0.193654,True,Arctic fox,0.0716476,False
